"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/1997","3.628","3.550","3.643","3.541","391.15K","0.28%"
"08/21/1997","3.618","3.497","3.633","3.497","545.02K","4.48%"
"08/20/1997","3.463","3.400","3.487","3.380","471.70K","3.34%"
"08/19/1997","3.351","3.371","3.371","3.332","663.20K","1.45%"
"08/18/1997","3.303","3.288","3.322","3.278","263.06K","-0.87%"
"08/14/1997","3.332","3.400","3.419","3.332","437.22K","-1.01%"
"08/13/1997","3.366","3.400","3.400","3.351","408.13K","-1.00%"
"08/12/1997","3.400","3.414","3.424","3.361","260.19K","-0.70%"
"08/11/1997","3.424","3.429","3.448","3.424","190.14K","-0.15%"
"08/08/1997","3.429","3.443","3.448","3.409","268.03K","0.00%"
"08/07/1997","3.429","3.448","3.473","3.424","733.49K","-0.55%"
"08/06/1997","3.448","3.400","3.458","3.400","381.76K","1.00%"
"08/05/1997","3.414","3.375","3.424","3.351","83.70K","1.73%"
"08/04/1997","3.356","3.332","3.395","3.332","128.98K","-0.71%"
"08/01/1997","3.380","3.303","3.424","3.303","111.67K","0.27%"
"07/31/1997","3.371","3.278","3.371","3.278","336.28K","0.45%"
"07/30/1997","3.356","3.317","3.371","3.303","166.41K","1.18%"
"07/29/1997","3.317","3.366","3.366","3.312","278.81K","-1.31%"
"07/28/1997","3.361","3.400","3.448","3.327","344.58K","-2.38%"
"07/25/1997","3.443","3.400","3.448","3.351","18.17K","1.26%"
"07/24/1997","3.400","3.482","3.521","3.400","505.42K","-2.10%"
"07/23/1997","3.473","3.521","3.531","3.473","856.67K","-0.40%"
"07/22/1997","3.487","3.434","3.487","3.400","749.42K","1.28%"
"07/21/1997","3.443","3.448","3.541","3.327","1.51M","-1.82%"
"07/18/1997","3.507","3.205","3.545","3.196","1.59M","9.73%"
"07/17/1997","3.196","3.108","3.244","3.108","1.15M","3.63%"
"07/16/1997","3.084","3.055","3.084","3.040","589.09K","1.45%"
"07/15/1997","3.040","3.079","3.079","3.026","125.87K","-0.65%"
"07/14/1997","3.060","3.011","3.099","3.006","584.65K","0.82%"
"07/11/1997","3.035","3.011","3.035","2.992","384.09K","1.27%"
"07/10/1997","2.997","3.011","3.011","2.982","227.15K","-0.46%"
"07/09/1997","3.011","2.967","3.021","2.967","276.95K","0.80%"
"07/08/1997","2.987","2.977","2.987","2.938","368.24K","0.00%"
"07/07/1997","2.987","3.035","3.035","2.977","649.32K","-1.45%"
"07/04/1997","3.031","3.021","3.035","3.011","184.24K","0.33%"
"07/03/1997","3.021","2.987","3.040","2.987","344.44K","1.65%"
"07/02/1997","2.972","2.948","2.972","2.914","879.44K","0.00%"
"07/01/1997","2.972","2.963","3.026","2.958","344.55K","-1.30%"
"06/30/1997","3.011","3.050","3.060","2.997","193.04K","-0.66%"
"06/27/1997","3.031","3.108","3.108","3.011","954.43K","-0.79%"
"06/26/1997","3.055","3.128","3.128","3.035","832.74K","-2.77%"
"06/25/1997","3.142","3.157","3.201","3.123","260.43K","0.16%"
"06/24/1997","3.137","3.205","3.205","3.084","1.01M","-2.58%"
"06/23/1997","3.220","3.244","3.249","3.162","562.90K","0.00%"
"06/20/1997","3.220","3.147","3.244","3.118","748.37K","3.27%"
"06/19/1997","3.118","3.084","3.142","3.060","1.36M","1.90%"
"06/18/1997","3.060","3.060","3.060","3.001","1.22M","2.10%"
"06/17/1997","2.997","3.011","3.021","2.997","275.72K","-0.79%"
"06/16/1997","3.021","3.060","3.079","3.001","1.08M","-1.56%"
"06/13/1997","3.069","3.074","3.108","3.065","316.98K","0.62%"
"06/12/1997","3.050","3.016","3.103","3.016","715.56K","0.49%"
"06/11/1997","3.035","3.055","3.055","2.987","515.23K","0.46%"
"06/10/1997","3.021","2.967","3.035","2.967","1.08M","0.00%"
"06/09/1997","3.021","3.021","3.108","2.720","787.31K","0.97%"
"06/06/1997","2.992","2.914","3.001","2.904","329.34K","2.68%"
"06/05/1997","2.914","2.865","2.914","2.846","344.16K","0.34%"
"06/04/1997","2.904","2.933","2.933","2.822","515.30K","-0.34%"
"06/03/1997","2.914","2.827","2.943","2.827","274.84K","3.81%"
"06/02/1997","2.807","2.797","2.914","2.768","479.11K","-0.85%"
"05/30/1997","2.831","2.895","2.895","2.827","101.71K","-2.21%"
"05/29/1997","2.895","2.933","2.963","2.890","281.32K","-2.59%"
"05/28/1997","2.972","2.953","3.011","2.914","510.79K","0.81%"
"05/27/1997","2.948","2.963","2.963","2.929","243.11K","0.34%"
"05/26/1997","2.938","2.963","2.972","2.914","133.95K","0.48%"
"05/23/1997","2.924","2.914","2.972","2.870","606.51K","0.34%"
"05/22/1997","2.914","3.031","3.031","2.914","573.79K","-2.61%"
"05/21/1997","2.992","3.031","3.060","2.967","1.18M","3.35%"
"05/20/1997","2.895","2.793","2.987","2.793","1.86M","4.78%"
"05/19/1997","2.763","2.763","2.768","2.729","262.91K","-0.18%"
"05/16/1997","2.768","2.744","2.768","2.725","839.37K","0.87%"
"05/15/1997","2.744","2.729","2.744","2.729","5.90K","0.55%"
"05/14/1997","2.729","2.768","2.768","2.720","416.03K","-1.41%"
"05/13/1997","2.768","2.778","2.788","2.749","409.96K","-0.72%"
"05/12/1997","2.788","2.783","2.788","2.768","474.31K","0.36%"
"05/09/1997","2.778","2.773","2.793","2.729","703.82K","0.18%"
"05/08/1997","2.773","2.754","2.783","2.739","263.50K","0.69%"
"05/07/1997","2.754","2.768","2.788","2.754","174.77K","-0.33%"
"05/06/1997","2.763","2.793","2.793","2.754","470.79K","-0.90%"
"05/05/1997","2.788","2.807","2.807","2.783","605.78K","-0.68%"
"05/02/1997","2.807","2.768","2.807","2.768","23.75K","0.68%"
"04/30/1997","2.788","2.788","2.802","2.759","1.40M","0.18%"
"04/29/1997","2.783","2.783","2.802","2.759","1.17M","0.87%"
"04/28/1997","2.759","2.720","2.793","2.705","1.44M","1.81%"
"04/25/1997","2.710","2.749","2.812","2.700","1.09M","-2.10%"
"04/24/1997","2.768","2.623","2.768","2.623","1.97M","5.53%"
"04/23/1997","2.623","2.530","2.642","2.526","2.04M","4.46%"
"04/22/1997","2.511","2.506","2.526","2.501","1.18M","-0.40%"
"04/21/1997","2.521","2.477","2.535","2.477","1.16M","1.37%"
"04/18/1997","2.487","2.492","2.492","2.467","887.64K","-0.36%"
"04/17/1997","2.496","2.448","2.496","2.448","718.61K","0.97%"
"04/16/1997","2.472","2.526","2.526","2.458","546.85K","-1.55%"
"04/15/1997","2.511","2.530","2.540","2.496","848.13K","0.40%"
"04/14/1997","2.501","2.516","2.550","2.501","2.68M","0.97%"
"04/11/1997","2.477","2.409","2.501","2.409","1.61M","3.25%"
"04/10/1997","2.399","2.351","2.404","2.351","1.99M","2.92%"
"04/09/1997","2.331","2.322","2.346","2.302","2.05M","0.60%"
"04/08/1997","2.317","2.307","2.326","2.302","613.20K","-0.39%"
"04/07/1997","2.326","2.322","2.326","2.278","330.17K","1.04%"
"04/04/1997","2.302","2.263","2.302","2.239","255.02K","2.58%"
"04/03/1997","2.244","2.292","2.292","2.234","204.10K","-0.84%"
"04/02/1997","2.263","2.268","2.283","2.234","204.94K","-0.44%"
"04/01/1997","2.273","2.258","2.326","2.234","190.09K","-1.47%"
"03/31/1997","2.307","2.312","2.322","2.283","123.62K","-1.03%"
"03/26/1997","2.331","2.326","2.351","2.326","503.77K","-0.85%"
"03/25/1997","2.351","2.380","2.380","2.331","571.81K","-0.80%"
"03/24/1997","2.370","2.331","2.375","2.307","307.64K","1.67%"
"03/21/1997","2.331","2.307","2.331","2.292","191.20K","0.39%"
"03/20/1997","2.322","2.341","2.380","2.307","619.65K","-2.23%"
"03/19/1997","2.375","2.351","2.375","2.322","226.25K","1.02%"
"03/18/1997","2.351","2.331","2.351","2.297","478.30K","1.25%"
"03/17/1997","2.322","2.331","2.336","2.302","280.69K","-1.44%"
"03/14/1997","2.356","2.292","2.356","2.288","378.09K","1.68%"
"03/13/1997","2.317","2.302","2.317","2.292","576.36K","0.00%"
"03/12/1997","2.317","2.307","2.322","2.263","274.89K","0.22%"
"03/11/1997","2.312","2.312","2.322","2.297","1.62M","-0.43%"
"03/10/1997","2.322","2.336","2.336","2.307","583.86K","-0.17%"
"03/07/1997","2.326","2.288","2.331","2.283","965.83K","1.66%"
"03/06/1997","2.288","2.283","2.297","2.273","259.44K","0.66%"
"03/05/1997","2.273","2.307","2.307","2.263","153.14K","-0.66%"
"03/04/1997","2.288","2.244","2.288","2.244","252.55K","1.33%"
"03/03/1997","2.258","2.273","2.273","2.234","206.83K","-0.88%"
"02/28/1997","2.278","2.278","2.283","2.244","362.62K","0.44%"
"02/27/1997","2.268","2.283","2.317","2.263","175.39K","-1.05%"
"02/26/1997","2.292","2.302","2.326","2.288","186.23K","-0.43%"
"02/25/1997","2.302","2.322","2.322","2.292","634.21K","-0.43%"
"02/24/1997","2.312","2.312","2.331","2.283","314.91K","0.00%"
"02/21/1997","2.312","2.312","2.356","2.307","471.17K","-0.82%"
"02/20/1997","2.331","2.307","2.331","2.307","482.32K","0.21%"
"02/19/1997","2.326","2.336","2.360","2.312","521.79K","-0.21%"
"02/18/1997","2.331","2.380","2.409","2.326","319.58K","-2.06%"
"02/17/1997","2.380","2.356","2.390","2.317","293.85K","1.02%"
"02/14/1997","2.356","2.356","2.375","2.307","141.55K","0.43%"
"02/13/1997","2.346","2.424","2.424","2.336","432.34K","-1.43%"
"02/12/1997","2.380","2.414","2.419","2.370","394.39K","0.21%"
"02/11/1997","2.375","2.370","2.424","2.360","86.55K","0.21%"
"02/10/1997","2.370","2.409","2.453","2.370","716.47K","0.42%"
"02/07/1997","2.360","2.322","2.380","2.307","687.95K","3.37%"
"02/06/1997","2.283","2.292","2.322","2.263","748.68K","-1.25%"
"02/05/1997","2.312","2.307","2.331","2.258","962.20K","0.43%"
"02/04/1997","2.302","2.234","2.307","2.210","1.00M","4.16%"
"02/03/1997","2.210","2.210","2.234","2.190","85.61K","-0.85%"
"01/31/1997","2.229","2.307","2.307","2.186","521.17K","-2.58%"
"01/30/1997","2.288","2.283","2.351","2.283","115.78K","0.22%"
"01/29/1997","2.283","2.283","2.302","2.244","230.62K","-2.06%"
"01/28/1997","2.331","2.220","2.351","2.186","231.42K","5.00%"
"01/27/1997","2.220","2.244","2.268","2.152","729.38K","-2.76%"
"01/24/1997","2.283","2.326","2.356","2.234","512.31K","-4.48%"
"01/23/1997","2.390","2.419","2.448","2.341","380.10K","-1.57%"
"01/22/1997","2.428","2.453","2.467","2.390","663.70K","1.00%"
"01/21/1997","2.404","2.453","2.462","2.385","988.50K","-0.99%"
"01/20/1997","2.428","2.394","2.487","2.356","1.46M","2.02%"
"01/17/1997","2.380","2.380","2.394","2.356","640.23K","1.45%"
"01/16/1997","2.346","2.356","2.380","2.317","208.83K","0.21%"
"01/15/1997","2.341","2.346","2.356","2.322","752.77K","0.64%"
"01/14/1997","2.326","2.370","2.380","2.312","398.23K","0.39%"
"01/13/1997","2.317","2.380","2.380","2.283","380.12K","-0.39%"
"01/10/1997","2.326","2.404","2.404","2.312","515.99K","-3.04%"
"01/09/1997","2.399","2.331","2.399","2.273","898.73K","5.31%"
"01/08/1997","2.278","2.268","2.351","2.234","875.02K","0.66%"
"01/07/1997","2.263","2.205","2.263","2.205","3.24M","3.10%"
"01/03/1997","2.195","2.040","2.205","1.996","719.48K","7.86%"
"01/02/1997","2.035","2.064","2.064","1.991","181.97K","-1.64%"
"12/31/1996","2.069","2.064","2.069","2.016","382.67K","0.24%"
"12/30/1996","2.064","2.069","2.069","2.040","258.99K","-0.48%"
"12/27/1996","2.074","2.084","2.084","2.050","427.44K","-0.24%"
"12/26/1996","2.079","2.088","2.088","2.064","317.05K","-0.43%"
"12/23/1996","2.088","2.064","2.088","2.064","107.68K","0.00%"
"12/20/1996","2.088","2.098","2.103","2.064","645.82K","0.19%"
"12/19/1996","2.084","2.079","2.108","2.064","979.93K","0.00%"
"12/18/1996","2.084","2.088","2.108","2.054","3.46M","-0.19%"
"12/17/1996","2.088","2.113","2.113","2.059","430.69K","-1.42%"
"12/16/1996","2.118","2.132","2.152","2.098","779.94K","0.00%"
"12/13/1996","2.118","2.122","2.122","2.084","601.28K","0.00%"
"12/12/1996","2.118","2.132","2.156","2.113","831.66K","0.24%"
"12/11/1996","2.113","2.156","2.161","2.069","1.33M","-2.45%"
"12/10/1996","2.166","2.161","2.166","2.108","1.84M","3.93%"
"12/09/1996","2.084","1.967","2.108","1.962","2.33M","4.67%"
"12/05/1996","1.991","1.952","1.991","1.948","1.73M","0.71%"
"12/04/1996","1.977","1.991","2.001","1.943","873.25K","-1.45%"
"12/03/1996","2.006","2.011","2.054","1.991","941.21K","0.75%"
"12/02/1996","1.991","1.991","2.006","1.967","1.32M","2.00%"
"11/29/1996","1.952","1.967","1.967","1.923","762.46K","2.25%"
"11/28/1996","1.909","1.914","1.982","1.909","674.11K","0.53%"
"11/27/1996","1.899","1.836","1.909","1.826","1.21M","4.28%"
"11/26/1996","1.821","1.899","1.918","1.792","666.54K","-2.88%"
"11/25/1996","1.875","1.797","1.880","1.753","715.57K","4.34%"
"11/22/1996","1.797","1.739","1.797","1.724","222.35K","4.23%"
"11/21/1996","1.724","1.739","1.758","1.724","275.56K","-1.93%"
"11/20/1996","1.758","1.763","1.768","1.748","81.13K","0.57%"
"11/19/1996","1.748","1.729","1.748","1.724","206.42K","1.69%"
"11/18/1996","1.719","1.690","1.748","1.690","202.14K","-1.66%"
"11/15/1996","1.748","1.773","1.773","1.632","217.91K","-2.73%"
"11/14/1996","1.797","1.816","1.821","1.778","120.42K","-1.05%"
"11/13/1996","1.816","1.792","1.836","1.782","860.91K","1.62%"
"11/12/1996","1.787","1.700","1.821","1.656","595.92K","6.37%"
"11/11/1996","1.680","1.651","1.685","1.651","167.13K","2.07%"
"11/08/1996","1.646","1.627","1.646","1.622","166.29K","1.48%"
"11/07/1996","1.622","1.608","1.627","1.603","157.28K","0.31%"
"11/06/1996","1.617","1.622","1.622","1.583","74.69K","-0.31%"
"11/05/1996","1.622","1.603","1.622","1.603","46.42K","1.19%"
"11/04/1996","1.603","1.603","1.603","1.583","183.87K","0.00%"
"10/31/1996","1.603","1.598","1.603","1.593","34.01K","0.00%"
"10/30/1996","1.603","1.603","1.603","1.588","48.28K","0.00%"
"10/29/1996","1.603","1.588","1.603","1.588","69.79K","0.31%"
"10/28/1996","1.598","1.603","1.603","1.583","83.02K","-0.31%"
"10/25/1996","1.603","1.588","1.603","1.578","92.17K","2.17%"
"10/24/1996","1.569","1.583","1.598","1.569","137.40K","-0.57%"
"10/23/1996","1.578","1.593","1.593","1.574","171.98K","-0.94%"
"10/22/1996","1.593","1.603","1.603","1.593","191.61K","-0.62%"
"10/21/1996","1.603","1.603","1.603","1.588","58.98K","0.00%"
"10/18/1996","1.603","1.608","1.608","1.593","160.01K","0.00%"
"10/17/1996","1.603","1.593","1.603","1.593","235.79K","0.63%"
"10/16/1996","1.593","1.598","1.603","1.588","184.51K","-0.31%"
"10/15/1996","1.598","1.598","1.603","1.583","1.25M","0.00%"
"10/14/1996","1.598","1.603","1.603","1.578","110.75K","-0.31%"
"10/11/1996","1.603","1.622","1.622","1.583","83.06K","-1.17%"
"10/10/1996","1.622","1.632","1.632","1.598","51.70K","-0.31%"
"10/09/1996","1.627","1.627","1.651","1.608","156.77K","0.00%"
"10/08/1996","1.627","1.646","1.646","1.593","331.29K","-0.61%"
"10/07/1996","1.637","1.646","1.646","1.569","2.31M","0.00%"
"10/04/1996","1.637","1.540","1.637","1.530","63.46K","5.68%"
"10/03/1996","1.549","1.549","1.559","1.530","29.50K","0.58%"
"10/02/1996","1.540","1.617","1.617","1.506","293.19K","-4.47%"
"10/01/1996","1.612","1.646","1.646","1.583","248.80K","-2.07%"
"09/30/1996","1.646","1.676","1.676","1.627","112.74K","-0.30%"
"09/27/1996","1.651","1.700","1.700","1.637","1.23M","-2.31%"
"09/26/1996","1.690","1.695","1.710","1.690","109.62K","0.00%"
"09/25/1996","1.690","1.695","1.700","1.680","82.83K","0.84%"
"09/24/1996","1.676","1.671","1.676","1.666","81.36K","0.00%"
"09/23/1996","1.676","1.661","1.676","1.651","792.02K","0.90%"
"09/20/1996","1.661","1.651","1.661","1.632","1.67M","0.61%"
"09/19/1996","1.651","1.642","1.651","1.632","149.34K","0.30%"
"09/18/1996","1.646","1.661","1.661","1.627","17.31K","0.00%"
"09/17/1996","1.646","1.661","1.661","1.632","792.48K","-0.30%"
"09/16/1996","1.651","1.666","1.700","1.642","52.94K","-0.90%"
"09/13/1996","1.666","1.666","1.666","1.656","45.81K","-0.30%"
"09/12/1996","1.671","1.680","1.680","1.651","20.99K","0.00%"
"09/11/1996","1.671","1.651","1.685","1.651","161.20K","1.21%"
"09/10/1996","1.651","1.666","1.666","1.642","96.68K","0.30%"
"09/09/1996","1.646","1.676","1.676","1.617","82.42K","0.00%"
"09/06/1996","1.646","1.651","1.651","1.642","17.44K","-0.30%"
"09/05/1996","1.651","1.671","1.671","1.642","524.58K","0.00%"
"09/04/1996","1.651","1.651","1.651","1.627","37.37K","0.00%"
"09/03/1996","1.651","1.676","1.676","1.646","19.38K","-2.02%"
"09/02/1996","1.685","1.700","1.700","1.661","33.80K","-0.88%"
"08/30/1996","1.700","1.700","1.700","1.676","8.01K","0.00%"
"08/29/1996","1.700","1.676","1.700","1.676","94.98K","0.00%"
"08/28/1996","1.700","1.685","1.700","1.671","3.26K","0.00%"
"08/27/1996","1.700","1.695","1.700","1.666","18.33K","0.29%"
"08/26/1996","1.695","1.676","1.695","1.661","4.45K","0.59%"
"08/23/1996","1.685","1.680","1.700","1.651","30.30K","-0.88%"
"08/22/1996","1.700","1.685","1.700","1.661","15.18K","0.89%"
"08/21/1996","1.685","1.690","1.690","1.671","9.82K","-0.30%"
"08/20/1996","1.690","1.690","1.690","1.671","5.22K","-0.29%"
"08/19/1996","1.695","1.690","1.695","1.676","21.95K","-0.29%"
"08/16/1996","1.700","1.676","1.700","1.676","6.64K","0.59%"
"08/14/1996","1.690","1.690","1.690","1.671","9.40K","-0.29%"
"08/13/1996","1.695","1.676","1.700","1.656","29.15K","1.13%"
"08/12/1996","1.676","1.676","1.676","1.676","2.48K","-1.41%"
"08/09/1996","1.700","1.676","1.700","1.671","8.51K","0.29%"
"08/08/1996","1.695","1.695","1.700","1.680","20.08K","0.00%"
"08/07/1996","1.695","1.685","1.695","1.676","22.98K","0.59%"
"08/06/1996","1.685","1.685","1.685","1.676","33.16K","-0.88%"
"08/05/1996","1.700","1.676","1.700","1.676","12.04K","0.59%"
"08/02/1996","1.690","1.695","1.700","1.680","87.33K","-0.59%"
"08/01/1996","1.700","1.695","1.700","1.680","74.79K","0.00%"
"07/31/1996","1.700","1.700","1.700","1.676","76.67K","0.89%"
"07/30/1996","1.685","1.685","1.700","1.685","14.74K","-0.88%"
"07/29/1996","1.700","1.710","1.710","1.685","22.93K","-0.82%"
"07/26/1996","1.714","1.714","1.724","1.676","179.87K","0.00%"
"07/25/1996","1.714","1.719","1.719","1.690","19.17K","0.53%"
"07/24/1996","1.705","1.724","1.724","1.676","109.82K","-0.81%"
"07/23/1996","1.719","1.724","1.724","1.710","216.41K","0.53%"
"07/22/1996","1.710","1.719","1.724","1.710","34.50K","-1.10%"
"07/19/1996","1.729","1.748","1.748","1.714","42.80K","0.29%"
"07/18/1996","1.724","1.734","1.734","1.710","77.04K","0.29%"
"07/17/1996","1.719","1.734","1.734","1.700","240.38K","0.00%"
"07/16/1996","1.719","1.734","1.748","1.690","132.85K","-1.66%"
"07/15/1996","1.748","1.773","1.773","1.744","34.57K","-1.69%"
"07/12/1996","1.778","1.792","1.797","1.758","22.74K","-0.50%"
"07/11/1996","1.787","1.792","1.797","1.768","231.04K","0.28%"
"07/10/1996","1.782","1.787","1.802","1.782","66.95K","-0.28%"
"07/09/1996","1.787","1.758","1.787","1.758","222.22K","1.36%"
"07/08/1996","1.763","1.744","1.787","1.744","170.75K","-0.28%"
"07/05/1996","1.768","1.748","1.792","1.744","51.87K","-2.16%"
"07/04/1996","1.807","1.821","1.821","1.773","218.03K","-0.50%"
"07/03/1996","1.816","1.841","1.841","1.792","219.43K","-1.09%"
"07/02/1996","1.836","1.870","1.894","1.792","856.51K","-0.27%"
"07/01/1996","1.841","1.748","1.841","1.729","434.47K","5.87%"
"06/28/1996","1.739","1.821","1.821","1.719","195.66K","-22.16%"
"06/27/1996","2.234","2.210","2.234","2.210","42.37K","0.22%"
"06/26/1996","2.229","2.234","2.234","2.205","30.48K","-0.22%"
"06/25/1996","2.234","2.234","2.249","2.215","101.46K","0.00%"
"06/24/1996","2.234","2.258","2.258","2.210","66.62K","0.00%"
"06/21/1996","2.234","2.263","2.263","2.210","129.90K","-1.28%"
"06/20/1996","2.263","2.273","2.273","2.234","17.64K","-0.44%"
"06/19/1996","2.273","2.239","2.278","2.239","29.30K","-0.22%"
"06/18/1996","2.278","2.258","2.283","2.244","34.63K","0.44%"
"06/17/1996","2.268","2.278","2.307","2.249","69.07K","1.30%"
"06/14/1996","2.239","2.283","2.307","2.220","117.15K","-1.93%"
"06/13/1996","2.283","2.283","2.288","2.234","169.35K","-1.47%"
"06/12/1996","2.317","2.283","2.322","2.273","96.99K","-0.22%"
"06/11/1996","2.322","2.283","2.322","2.283","109.07K","0.65%"
"06/10/1996","2.307","2.283","2.322","2.283","99.14K","1.05%"
"06/07/1996","2.283","2.239","2.302","2.239","46.18K","1.74%"
"06/06/1996","2.244","2.278","2.278","2.239","34.95K","-0.62%"
"06/05/1996","2.258","2.273","2.302","2.176","58.93K","-0.66%"
"06/04/1996","2.273","2.200","2.283","2.200","52.76K","1.75%"
"06/03/1996","2.234","2.186","2.234","2.166","77.14K","2.20%"
"05/31/1996","2.186","2.176","2.186","2.156","23.98K","0.23%"
"05/30/1996","2.181","2.147","2.181","2.147","16.84K","0.23%"
"05/29/1996","2.176","2.166","2.176","2.161","325.85K","-0.23%"
"05/28/1996","2.181","2.166","2.186","2.166","49.87K","0.00%"
"05/27/1996","2.181","2.166","2.186","2.166","14.48K","-0.23%"
"05/24/1996","2.186","2.166","2.195","2.166","90.73K","0.00%"
"05/23/1996","2.186","2.147","2.205","2.147","431.14K","0.46%"
