date,IAG,JAZ,IBR,TPZ,CUB,IBE,BKT,AUM,EBR,PHM,AEN,BTO,TRE,TEF,SCH,EXT,NHH,ALB,ROV,HHU,RAD,GPP,OHL,CEP,AMP,LOR,POP,ALM,ECR,EBA,GAS,HIS,MVC,REE,A3T,URB,AMS,SEV,VAL,SCY,GAM,EVA,TRR,CAB,RED,FDR,ACS,TAB,UNI,GRF,IBL,FER,PUL,REP,MEL,ELE,SAB,CRF,ANE,BBV,ACX,ANA,ACE,MAS,ARG,ALT,DRC,NTG,CLN,SYV,MAP,CAN,SAR,BCH,TEM,IDR,CTE,PRS,FOC,AZC,SOL,CEN,HID,SGR,ENC,SAN,UNF,SGC,PRY,CAR,LOG,PMD,MRL,FAD,TL5,VIS,CRI,ARA,BKI,BME,ITX,COL,CIN,ASL,ZEL,TUB,MTS,ZOT,DIA,ABE,AGR,VDR,GES,TPI,CIE,FCC,ENG,CTF,AGS,ABG,URA,SLR,CTG,ACR,FEC
2012-07-05,1.6992,,,,,2.6484,1.323,,,,,,26.9845,7.4122,,,,,,,,,,,,,,,,,,,,6.3569,,,14.2576,,,,,,,1.8462,,,11.5997,,,9.584,,,,8.8061,,,1.0152,,,3.6991,6.6528,37.692,,,,,,,,,1.1815,,,,,6.5124,,,,,,,,,,3.3152,,,,,,,,,3.1866,,,,35.5253,11.0493,14.4525,,,,,,26.8306,,0.9065,,,,,,,6.8814,9.6956,,,2.1478,,,,,
2012-07-06,1.7381,,,,,2.5737,1.2702,,,,,,26.4191,7.1727,,,,,,,,,,,,,,,,,,,,6.3116,,,14.077,,,,,,,1.7693,,,11.2097,,,9.5059,,,,8.3695,,,0.9806,,,3.5114,6.5567,36.9263,,,,,,,,,1.1304,,,,,6.066,,,,,,,,,,3.1871,,,,,,,,,3.0821,,,,33.217,10.8377,14.3196,,,,,,26.2149,,0.8844,,,,,,,6.4692,9.6989,,,2.0572,,,,,
2012-07-09,1.7504,,,,,2.549,1.245,,,,,,26.7797,7.1506,,,,,,,,,,,,,,,,,,,,6.1794,,,14.077,,,,,,,1.7605,,,11.1771,,,9.3967,,,,8.4922,,,0.9699,,,3.4633,6.4845,36.8893,,,,,,,,,1.1152,,,,,6.0469,,,,,,,,,,3.1336,,,,,,,,,3.0626,,,,32.6301,10.7572,14.1885,,,,,,25.7073,,0.8718,,,,,,,6.5013,9.6496,,,2.0883,,,,,
2012-07-10,1.7558,,,,,2.559,1.2737,,,,,,27.4926,7.2038,,,,,,,,,,,,,,,,,,,,6.353,,,14.2006,,,,,,,1.7738,,,11.4172,,,9.595,,,,8.6628,,,0.9753,,,3.4762,6.5161,36.8727,,,,,,,,,1.1404,,,,,6.0021,,,,,,,,,,3.1181,,,,,,,,,3.1408,,,,32.7475,10.7199,14.3682,,,,,,26.2259,,0.8899,,,,,,,6.6185,9.7873,,,2.1478,,,,,
2012-07-11,1.7427,,,,,2.6049,1.3032,,,,,,27.1624,7.3252,,,,,,,,,,,,,,,,,,,,6.3494,,,14.1739,,,,,,,1.7774,,,11.3845,,,9.7045,,,,8.7855,,,0.9806,,,3.5578,6.5368,37.0497,,,,,,,,,1.1318,,,,,6.0899,,,,,,,,,,3.1724,,,,,,,,,3.0166,,,,30.2044,10.7131,14.5227,,,,,,26.2691,,0.8824,,,,,,,6.6151,9.9357,,,2.1195,,,,,
2012-07-12,1.694,,,,,2.4536,1.2935,,,,,,27.0418,7.0891,,,,,,,,,,,,,,,,,,,,6.4077,,,14.2444,,,,,,,1.7506,,,10.9368,,,9.5729,,,,8.4822,,,0.9617,,,3.4673,6.4141,34.9214,,,,,,,,,1.0944,,,,,5.8209,,,,,,,,,,3.1097,,,,,,,,,2.9947,,,,27.3874,10.6932,14.2891,,,,,,25.9989,,0.8911,,,,,,,6.5297,9.7979,,,2.0799,,,,,
2012-07-13,1.7261,,,,,2.4889,1.2759,,,,,,27.3541,7.2371,,,,,,,,,,,,,,,,,,,,6.4926,,,14.2797,,,,,,,1.7355,,,10.7941,,,9.8984,,,,8.6184,,,0.9529,,,3.497,6.4278,33.3859,,,,,,,,,1.1058,,,,,5.9373,,,,,,,,,,3.1125,,,,,,,,,3.0668,,,,25.4702,10.6898,14.5208,,,,,,26.5715,,0.8938,,,,,,,6.5515,9.9956,,,2.0987,,,,,
2012-07-16,1.7687,,,,,2.4013,1.241,,,,,,27.3957,7.082,,,,,,,,,,,,,,,,,,,,6.6135,,,14.3591,,,,,,,1.6889,,,10.478,,,9.8538,,,,8.3285,,,0.934,,,3.3884,6.2987,33.3159,,,,,,,,,1.0885,,,,,6.0174,,,,,,,,,,3.0089,,,,,,,,,3.0788,,,,23.9053,10.6496,14.4706,,,,,,26.3878,,0.9079,,,,,,,6.0466,10.0167,,,2.0757,,,,,
2012-07-17,1.727,,,,,2.4558,1.2377,,,,,,27.6705,7.1363,,,,,,,,,,,,,,,,,,,,6.686,,,14.3326,,,,,,,1.6448,,,10.251,,,9.9873,,,,8.4412,,,0.9294,,,3.4056,6.3331,32.6491,,,,,,,,,1.0915,,,,,6.1347,,,,,,,,,,3.0131,,,,,,,,,3.1654,,,,20.6971,10.5991,14.5262,,,,,,26.2691,,0.9121,,,,,,,5.8012,10.0451,,,2.0777,,,,,
2012-07-18,1.7251,,,,,2.4488,1.2572,,,,,,27.9579,7.1863,,,,,,,,,,,,,,,,,,,,6.4964,,,14.6237,,,,,,,1.6594,,,10.0969,,,10.1168,,,,8.5606,,,0.9084,,,3.4144,6.3802,32.2579,,,,,,,,,1.0972,,,,,6.4771,,,,,,,,,,3.0136,,,,,,,,,3.2037,,,,23.6705,10.7906,14.6467,,,,,,26.7874,,0.9337,,,,,,,5.8178,10.0133,,,2.0876,,,,,
2012-07-19,1.7722,,,,,2.438,1.2485,,,,,,27.9538,7.2263,,,,,,,,,,,,,,,,,,,,6.3718,,,14.9413,,,,,,,1.6667,,,9.9544,,,10.1726,,,,8.615,,,0.9129,,,3.4419,6.4048,30.4632,,,,,,,,,1.1224,,,,,6.5334,,,,,,,,,,3.017,,,,,,,,,3.2453,,,,26.9962,10.5657,14.9161,,,,,,27.2736,,0.9498,,,,,,,6.0876,10.0062,,,2.0808,,,,,
2012-07-20,1.7244,,,,,2.2679,1.1587,,,,,,27.3039,6.6888,,,,,,,,,,,,,,,,,,,,6.2387,,,14.3547,,,,,,,1.6062,,,9.126,,,10.0767,,,,8.3558,,,0.8494,,,3.1735,6.0406,28.3307,,,,,,,,,1.0879,,,,,6.2006,,,,,,,,,,2.7961,,,,,,,,,3.0219,,,,24.1792,10.1894,14.3915,,,,,,26.2366,,0.9225,,,,,,,5.5259,9.7484,,,1.9628,,,,,
2012-07-23,1.654,,,,,2.2032,1.1452,,,,,,27.1209,6.5517,,,,,,,,,,,,,,,,,,,,6.0293,,,13.9137,,,,,,,1.6701,,,8.7909,,,10.101,,,,8.0524,,,0.8738,,,3.1819,5.9968,27.672,,,,,,,,,1.0611,,,,,6.3426,,,,,,,,,,2.8226,,,,,,,,,3.2308,,,,26.0181,9.8199,14.314,,,,,,25.3833,,0.909,,,,,,,5.3296,9.5296,,,1.9963,,,,,
2012-07-24,1.6156,,,,,2.0783,1.0824,,,,,,26.8292,6.2683,,,,,,,,,,,,,,,,,,,,5.7915,,,13.9272,,,,,,,1.7093,,,8.352,,,10.4557,,,,7.4759,,,0.905,,,3.0497,6.0499,25.0868,,,,,,,,,0.9731,,,,,6.6288,,,,,,,,,,2.6946,,,,,,,,,3.2037,,,,26.2136,9.4405,14.0015,,,,,,25.2969,,0.9003,,,,,,,4.958,9.2261,,,1.9158,,,,,
2012-07-25,1.6166,,,,,2.0699,1.0782,,,,,,26.4586,6.2879,,,,,,,,,,,,,,,,,,,,5.7153,,,14.5797,,,,,,,1.7149,,,8.4788,,,10.4957,,,,7.4726,,,0.9347,,,3.053,6.1551,25.4121,,,,,,,,,0.9538,,,,,6.7718,,,,,,,,,,2.7195,,,,,,,,,3.1391,,,,26.0181,9.4036,14.395,,,,,,25.5993,,0.8883,,,,,,,5.1251,9.4132,,,1.9628,,,,,
2012-07-26,1.6635,,,,,2.2071,1.2277,,,,,,27.7164,6.4986,,,,,,,,,,,,,,,,,,,,5.7643,,,15.0518,,,,,,,1.8462,,,9.2726,,,10.8123,,,,8.0626,,,1.0191,,,3.3788,6.2064,26.4535,,,,,,,,,1.0885,,,,,6.9492,,,,,,,,,,3.0095,,,,,,,,,3.5265,,,,26.7614,9.8736,14.7094,,,,,,25.9882,,0.8986,,,,,,,5.4849,9.6603,,,2.0682,,,,,
2012-07-27,1.6635,,,,,2.2859,1.2445,,,,,,28.3201,6.6911,,,,,,,,,,,,,,,,,,,,5.9586,,,15.3045,,,,,,,1.8758,,,9.6886,,,10.8123,,,,8.9834,,,1.0395,,,3.5453,6.2518,27.1986,,,,,,,,,1.103,,,,,7.0961,,,,,,,,,,3.1901,,,,,,,,,3.5606,,,,27.2309,10.4549,14.936,,,,,,27.0899,,0.9443,,,,,,,5.7097,10.0062,,,2.1571,,,,,
2012-07-30,1.7982,,,,,2.3281,1.2989,,,,,,28.412,6.7478,,,,,,,,,,,,,,,,,,,,6.0189,,,15.2911,,,,,,,1.9445,,,10.0468,,,10.8481,,,,9.2118,,,1.0578,,,3.6966,6.2842,28.8494,,,,,,,,,1.0965,,,,,6.9816,,,,,,,,,,3.3194,,,,,,,,,3.5351,,,,28.7961,10.7572,15.556,,,,,,28.5697,,0.9713,,,,,,,5.6785,9.9851,,,2.2302,,,,,
2012-07-31,1.7687,,,,,2.3008,1.3481,,,,,,28.6368,6.7019,,,,,,,,,,,,,,,,,,,,6.0813,,,15.6516,,,,,,,1.9293,,,9.9005,,,11.2984,,,,8.8709,,,1.0477,,,3.665,6.2318,29.22,,,,,,,,,1.0692,,,,,6.8796,,,,,,,,,,3.3033,,,,,,,,,3.4501,,,,31.2216,10.7131,15.0672,,,,,,28.2456,,0.9783,,,,,,,5.7478,9.9568,,,2.2553,,,,,
2012-08-01,1.7912,,,,,2.2727,1.309,,,,,,30.0277,6.7621,,,,,,,,,,,,,,,,,,,,6.004,,,15.6202,,,,,,,1.97,,,9.7001,,,10.5227,,,,8.9084,,,1.0413,,,3.6347,6.2955,28.1331,,,,,,,,,1.0743,,,,,6.9054,,,,,,,,,,3.3116,,,,,,,,,3.3719,,,,33.2951,10.7404,14.9235,,,,,,28.1484,,0.9384,,,,,,,5.6258,9.9887,,,2.2208,,,,,
2012-08-02,1.7167,,,,,2.1175,1.2374,,,,,,30.8106,6.3365,,,,,,,,,,,,,,,,,,,,5.7982,,,15.3045,,,,,,,1.8418,,,9.3805,,,10.4288,,,,8.315,,,0.9629,,,3.4012,6.1528,26.3794,,,,,,,,,1.0302,,,,,6.5381,,,,,,,,,,3.0898,,,,,,,,,3.1442,,,,34.8603,10.7739,14.6107,,,,,,25.6426,,0.9443,,,,,,,5.1397,9.8861,,,2.1007,,,,,
2012-08-03,1.6463,,,,,2.2414,1.2985,,,,,,32.0059,6.7914,,,,,,,,,,,,,,,,,,,,5.9557,,,15.9763,,,,,,,1.9359,,,9.5999,,,10.371,,,,9.0893,,,0.9982,,,3.6821,6.4171,27.9315,,,,,,,,,1.103,,,,,6.7241,,,,,,,,,,3.3301,,,,,,,,,3.3736,,,,36.1515,11.113,15.4054,,,,,,26.3122,,0.9658,,,,,,,5.3977,10.0167,,,2.155,,,,,
2012-08-06,1.6678,,,,,2.4217,1.3809,,,,,,31.2355,7.1182,,,,,,,,,,,,,,,,,,,,6.1209,,,16.4214,,,,,,,1.872,,,10.016,,,10.3111,,,,9.9316,,,1.0523,,,3.8482,6.4907,28.5901,,,,,,,,,1.1931,,,,,6.9311,,,,,,,,,,3.4638,,,,,,,,,3.3991,,,,37.286,11.4658,15.9928,,,,,,27.0034,,0.9984,,,,,,,5.7484,10.3345,,,2.2177,,,,,
2012-08-07,1.7025,,,,,2.4841,1.394,,,,,,31.9601,7.336,,,,,,,,,,,,,,,,,,,,6.2302,,,15.5224,,,,,,,1.9062,,,10.2818,,,10.2128,,,,10.2181,,,1.0564,,,3.9514,6.5576,28.8165,,,,,,,,,1.2968,,,,,6.9292,,,,,,,,,,3.57,,,,,,,,,3.5265,,,,39.8682,11.7478,16.2839,,,,,,28.278,,1.0318,,,,,,,5.8026,10.3345,,,2.2135,,,,,
2012-08-08,1.694,,,,,2.4576,1.3963,,,,,,32.0851,7.336,,,,,,,,,,,,,,,,,,,,6.1474,,,14.5032,,,,,,,1.8948,,,10.1315,,,10.0945,,,,9.9316,,,1.055,,,3.9377,6.4869,28.5407,,,,,,,,,1.2724,,,,,7.0227,,,,,,,,,,3.5656,,,,,,,,,3.4934,,,,49.6103,11.7881,15.9066,,,,,,28.1702,,1.0177,,,,,,,5.6964,10.2781,,,2.1718,,,,,
2012-08-09,1.6688,,,,,2.416,1.4118,,,,,,30.6773,7.336,,,,,,,,,,,,,,,,,,,,6.015,,,14.757,,,,,,,1.8895,,,10.1972,,,9.9586,,,,9.8326,,,1.0515,,,3.8955,6.5444,28.413,,,,,,,,,1.3158,,,,,6.9816,,,,,,,,,,3.5429,,,,,,,,,3.4586,,,,59.1961,12.1371,15.727,,,,,,28.1161,,0.9944,,,,,,,5.6999,10.1368,,,2.1613,,,,,
2012-08-10,1.6522,,,,,2.3787,1.4323,,,,,,30.4817,7.2628,,,,,,,,,,,,,,,,,,,,5.9028,,,14.6099,,,,,,,1.912,,,10.0776,,,9.9897,,,,9.8087,,,1.0882,,,3.8827,6.5323,28.7714,,,,,,,,,1.2975,,,,,7.1677,,,,,,,,,,3.5302,,,,,,,,,3.5606,,,,47.4584,12.0901,15.4463,,,,,,27.8676,,1.0029,,,,,,,5.686,10.0274,,,2.1143,,,,,
2012-08-13,1.6478,,,,,2.3797,1.429,,,,,,30.0236,7.2926,,,,,,,,,,,,,,,,,,,,5.8727,,,14.877,,,,,,,1.9192,,,9.8157,,,9.9943,,,,10.027,,,1.0748,,,3.8997,6.4616,28.8001,,,,,,,,,1.2994,,,,,7.1075,,,,,,,,,,3.5582,,,,,,,,,3.5512,,,,39.8291,12.0568,15.5418,,,,,,27.6731,,0.9978,,,,,,,5.6167,10.084,,,2.1759,,,,,
2012-08-14,1.6506,,,,,2.3896,1.4397,,,,,,29.8485,7.3397,,,,,,,,,,,,,,,,,,,,5.869,,,15.1307,,,,,,,1.9293,,,10.0543,,,10.0543,,,,10.3954,,,1.0781,,,3.9377,6.4754,28.8988,,,,,,,,,1.3194,,,,,7.0866,,,,,,,,,,3.597,,,,,,,,,3.5775,,,,44.2111,12.0434,15.362,,,,,,27.576,,1.0148,,,,,,,5.6652,10.2462,,,2.3993,,,,,
2012-08-15,1.6261,,,,,2.3797,1.4374,,,,,,29.7778,7.3651,,,,,,,,,,,,,,,,,,,,5.9444,,,15.3265,,,,,,,1.9339,,,9.9505,,,10.012,,,,10.45,,,1.0787,,,3.9514,6.3401,28.4213,,,,,,,,,1.3063,,,,,7.1142,,,,,,,,,,3.602,,,,,,,,,3.5775,,,,47.0282,12.1371,15.3007,,,,,,26.8413,,1.0216,,,,,,,5.6882,10.1827,,,2.5362,,,,,
2012-08-16,1.647,,,,,2.5426,1.5441,,,,,,30.4525,7.5937,,,,,,,,,,,,,,,,,,,,6.3285,,,15.1753,,,,,,,2.086,,,11.711,,,10.3218,,,,10.866,,,1.1328,,,4.1029,6.5292,29.7016,,,,,,,,,1.4339,,,,,7.5663,,,,,,,,,,3.7439,,,,,,,,,3.654,,,,54.8139,12.3388,15.5472,,,,,,27.468,,1.0493,,,,,,,6.4274,10.4723,,,2.556,,,,,
2012-08-17,1.654,,,,,2.6128,1.5763,,,,,,30.4401,7.7428,,,,,,,,,,,,,,,,,,,,6.4201,,,15.202,,,,,,,2.1727,,,12.1348,,,10.2461,,,,10.9546,,,1.2084,,,4.158,6.6866,30.7965,,,,,,,,,1.4555,,,,,7.8401,,,,,,,,,,3.8164,,,,,,,,,3.6277,,,,57.5136,12.3925,15.6477,,,,,,28.0727,,1.018,,,,,,,7.1284,10.723,,,2.7095,,,,,
2012-08-20,1.6244,,,,,2.6081,1.5402,,,,,,30.3484,7.6956,,,,,,,,,,,,,,,,,,,,6.4728,,,15.0151,,,,,,,2.1164,,,12.3311,,,10.023,,,,10.474,,,1.2355,,,4.0685,6.6374,31.2123,,,,,,,,,1.4656,,,,,7.8686,,,,,,,,,,3.7634,,,,,,,,,3.6355,,,,54.8531,12.2648,15.495,,,,,,27.6957,,0.9859,,,,,,,7.2185,10.5395,,,2.8221,,,,,
2012-08-21,1.6306,,,,,2.602,1.5454,,,,,,30.3026,7.7463,,,,,,,,,,,,,,,,,,,,6.4634,,,15.171,,,,,,,2.1597,,,12.1308,,,9.9428,,,,10.402,,,1.2523,,,4.1165,6.837,33.5095,,,,,,,,,1.436,,,,,7.697,,,,,,,,,,3.8107,,,,,,,,,3.62,,,,54.5791,12.2413,16.0809,,,,,,28.3724,,1.0341,,,,,,,7.163,10.536,,,3.0112,,,,,
2012-08-22,1.6244,,,,,2.4989,1.5016,,,,,,29.4072,7.5104,,,,,,,,,,,,,,,,,,,,6.5483,,,15.1664,,,,,,,2.1367,,,11.5108,,,9.8716,,,,9.8566,,,1.2382,,,4.0018,6.7195,31.307,,,,,,,,,1.41,,,,,7.4758,,,,,,,,,,3.7044,,,,,,,,,3.4968,,,,53.1707,12.2246,15.6425,,,,,,27.7394,,1.0153,,,,,,,6.8371,10.5678,,,2.8295,,,,,
2012-08-23,1.5652,,,,,2.431,1.4937,,,,,,29.4988,7.416,,,,,,,,,,,,,,,,,,,,6.4351,,,15.3089,,,,,,,2.1511,,,11.6725,,,9.9653,,,,9.6963,,,1.2427,,,3.9307,6.7556,31.0971,,,,,,,,,1.3812,,,,,7.4394,,,,,,,,,,3.7317,,,,,,,,,3.5792,,,,52.0752,12.0434,15.4824,,,,,,27.4994,,0.9965,,,,,,,7.0035,10.4158,,,2.7407,,,,,
2012-08-24,1.5498,,,,,2.4341,1.4708,,,,,,29.632,7.4087,,,,,,,,,,,,,,,,,,,,6.5835,,,15.3978,,,,,,,2.1895,,,12.1308,,,10.0187,,,,9.7269,,,1.4093,,,3.9432,6.7134,31.3606,,,,,,,,,1.3747,,,,,7.3441,,,,,,,,,,3.7077,,,,,,,,,3.6659,,,,49.2974,12.1342,15.6693,,,,,,26.8446,,0.9952,,,,,,,6.8573,10.4863,,,2.6687,,,,,
2012-08-27,1.5809,,,,,2.4802,1.4886,,,,,,30.1817,7.474,,,,,,,,,,,,,,,,,,,,6.5823,,,15.4824,,,,,,,2.1947,,,12.0963,,,10.0322,,,,9.9589,,,1.4302,,,4.019,6.6964,31.5499,,,,,,,,,1.4202,,,,,7.4872,,,,,,,,,,3.7472,,,,,,,,,3.7,,,,47.7715,12.1705,15.9012,,,,,,27.0628,,1.0093,,,,,,,7.0833,10.4937,,,2.6938,,,,,
2012-08-28,1.5862,,,,,2.4715,1.4739,,,,,,30.0192,7.4122,,,,,,,,,,,,,,,,,,,,6.5332,,,15.5315,,,,,,,2.1657,,,11.7997,,,9.992,,,,9.9042,,,1.4194,,,4.0052,6.7213,31.6982,,,,,,,,,1.3841,,,,,7.4585,,,,,,,,,,3.7172,,,,,,,,,3.6745,,,,45.7761,12.1877,15.6495,,,,,,26.4409,,1.01,,,,,,,6.8718,10.43,,,2.7961,,,,,
2012-08-29,1.5635,,,,,2.4402,1.4635,,,,,,29.8112,7.336,,,,,,,,,,,,,,,,,,,,6.6059,,,15.8605,,,,,,,2.1373,,,12.0386,,,9.9653,,,,9.8225,,,1.4529,,,4.0223,6.6327,31.1217,,,,,,,,,1.3856,,,,,7.3555,,,,,,,,,,3.6606,,,,,,,,,3.6031,,,,53.1707,12.2246,15.6532,,,,,,25.9061,,1.0087,,,,,,,6.8545,10.4723,,,2.8232,,,,,
2012-08-30,1.5862,,,,,2.3958,1.4682,,,,,,29.0364,7.1827,,,,,,,,,,,,,,,,,,,,6.4737,,,15.6783,,,,,,,2.1091,,,12.0577,,,9.9184,,,,9.768,,,1.4078,,,3.9618,6.5262,30.175,,,,,,,,,1.3565,,,,,7.263,,,,,,,,,,3.5688,,,,,,,,,3.6031,,,,52.5055,12.2044,15.5688,,,,,,25.2515,,1.0336,,,,,,,6.8649,10.317,,,2.8431,,,,,
2012-08-31,1.5402,,,,,2.46,1.5369,,,,,,29.6112,7.2926,,,,,,,,,,,,,,,,,,,,6.4955,,,15.8074,,,,,,,2.196,,,12.1656,,,9.9873,,,,9.9828,,,1.5545,,,4.1804,6.5398,30.6113,,,,,,,,,1.3913,,,,,7.2706,,,,,,,,,,3.7839,,,,,,,,,3.7136,,,,55.7921,12.1705,15.8904,,,,,,25.8188,,1.0273,,,,,,,6.9336,10.4264,,,2.8724,,,,,
2012-09-03,1.5549,,,,,2.5074,1.5168,,,,,,29.4488,7.3795,,,,,,,,,,,,,,,,,,,,6.4342,,,15.8161,,,,,,,2.1367,,,12.019,,,9.8091,,,,10.027,,,1.4801,,,4.1853,6.463,30.2038,,,,,,,,,1.3862,,,,,7.2964,,,,,,,,,,3.7897,,,,,,,,,3.6965,,,,53.601,12.1305,16.0594,,,,,,25.7971,,1.0135,,,,,,,6.8649,10.3628,,,2.7898,,,,,
2012-09-04,1.5429,,,,,2.5745,1.5298,,,,,,29.2115,7.5867,,,,,,,,,,,,,,,,,,,,6.5795,,,15.794,,,,,,,2.127,,,12.0078,,,9.7778,,,,10.0338,,,1.4504,,,4.1716,6.463,30.3232,,,,,,,,,1.4317,,,,,7.3155,,,,,,,,,,3.804,,,,,,,,,3.6965,,,,55.1661,12.1911,15.9875,,,,,,25.4915,,1.0026,,,,,,,6.8891,10.3097,,,2.7982,,,,,
2012-09-05,1.5376,,,,,2.5519,1.5337,,,,,,29.578,7.5757,,,,,,,,,,,,,,,,,,,,6.5315,,,15.9363,,,,,,,2.1084,,,11.6261,,,9.8538,,,,10.0542,,,1.4186,,,4.1781,6.4339,31.0271,,,,,,,,,1.4236,,,,,7.3632,,,,,,,,,,3.8159,,,,,,,,,3.6482,,,,54.4227,12.3188,16.2985,,,,,,24.8913,,1.0053,,,,,,,6.7088,10.1474,,,2.7992,,,,,
2012-09-06,1.5809,,,,,2.7204,1.6248,,,,,,30.3192,7.979,,,,,,,,,,,,,,,,,,,,6.6709,,,16.2077,,,,,,,2.1837,,,11.9422,,,9.9786,,,,10.7877,,,1.5172,,,4.3991,6.732,32.7231,,,,,,,,,1.5716,,,,,7.6017,,,,,,,,,,3.9914,,,,,,,,,3.7866,,,,53.8748,12.0568,17.1774,,,,,,25.9061,,1.0341,,,,,,,7.059,10.4511,,,2.9046,,,,,
2012-09-07,1.5984,,,,,2.7999,1.6327,,,,,,29.9695,8.124,,,,,,,,,,,,,,,,,,,,6.6521,,,16.1366,,,,,,,2.169,,,12.1387,,,9.9297,,,,10.7057,,,1.4483,,,4.4815,6.8925,33.0154,,,,,,,,,1.5571,,,,,7.6055,,,,,,,,,,4.0595,,,,,,,,,3.8155,,,,52.8186,11.835,16.0199,,,,,,27.0409,,1.0103,,,,,,,7.111,10.6876,,,2.842,,,,,
2012-09-10,1.6244,,,,,2.739,1.6604,,,,,,29.9611,8.0479,,,,,,,,,,,,,,,,,,,,6.8032,,,15.9363,,,,,,,2.1749,,,12.493,,,9.6621,,,,10.6273,,,1.4397,,,4.468,6.9784,34.975,,,,,,,,,1.5802,,,,,7.45,,,,,,,,,,4.0501,,,,,,,,,3.8087,,,,51.2536,11.5924,15.9966,,,,,,27.2376,,1.0195,,,,,,,7.2774,11.1116,,,2.9026,,,,,
2012-09-11,1.6834,,,,,2.7772,1.737,,,,,,30.1943,8.1568,,,,,,,,,,,,,,,,,,,,6.8143,,,15.7225,,,,,,,2.1877,,,12.6588,,,9.7869,,,,10.5727,,,1.4869,,,4.5227,6.9402,34.7444,,,,,,,,,1.6148,,,,,7.6397,,,,,,,,,,4.1205,,,,,,,,,3.8044,,,,54.3054,11.8213,16.0686,,,,,,27.4776,,1.0233,,,,,,,7.319,10.2499,,,2.8797,,,,,
2012-09-12,1.6834,,,,,2.842,1.7404,,,,,,30.4275,8.2983,,,,,,,,,,,,,,,,,,,,6.8164,,,15.647,,,,,,,2.1849,,,12.7318,,,9.9873,,,,10.75,,,1.4916,,,4.5642,7.0476,35.0779,,,,,,,,,1.6762,,,,,7.7962,,,,,,,,,,4.1736,,,,,,,,,3.807,,,,53.7186,11.6779,15.5831,,,,,,27.281,,1.0244,,,,,,,7.3745,10.3698,,,2.9319,,,,,
2012-09-13,1.6722,,,,,2.8234,1.7292,,,,,,30.5275,8.2221,,,,,,,,,,,,,,,,,,,,6.7738,,,15.7004,,,,,,,2.1632,,,12.6971,,,10.2574,,,,10.7091,,,1.478,,,4.4824,6.9208,34.1352,,,,,,,,,1.6191,,,,,7.7542,,,,,,,,,,4.0967,,,,,,,,,3.9183,,,,53.9532,11.5924,15.6712,,,,,,26.801,,1.0464,,,,,,,7.2982,10.3452,,,2.8724,,,,,
2012-09-14,1.713,,,,,2.9512,1.7556,,,,,,30.6358,8.4111,,,,,,,,,,,,,,,,,,,,6.8219,,,15.7316,,,,,,,2.2401,,,13.5293,,,10.478,,,,11.1323,,,1.5207,,,4.5983,7.4156,36.5598,,,,,,,,,1.6221,,,,,7.7685,,,,,,,,,,4.1976,,,,,,,,,3.892,,,,54.8531,11.8522,16.0846,,,,,,29.2126,,1.0496,,,,,,,7.7802,10.4652,,,2.9548,,,,,
2012-09-17,1.6905,,,,,2.9465,1.7493,,,,,,30.6317,8.353,,,,,,,,,,,,,,,,,,,,7.0238,,,15.745,,,,,,,2.206,,,13.4985,,,11.0218,,,,11.2958,,,1.4801,,,4.5931,7.589,37.198,,,,,,,,,1.5846,,,,,7.6207,,,,,,,,,,4.1641,,,,,,,,,3.8241,,,,54.227,11.7736,16.4191,,,,,,28.1104,,1.0294,,,,,,,8.1339,10.6241,,,3.0468,,,,,
2012-09-18,1.6697,,,,,2.9155,1.7151,,,,,,31.1438,8.2658,,,,,,,,,,,,,,,,,,,,7.0022,,,16.0208,,,,,,,2.2444,,,13.4754,,,10.9462,,,,11.1595,,,1.4937,,,4.4608,7.2796,36.9345,,,,,,,,,1.5485,,,,,7.5587,,,,,,,,,,4.0706,,,,,,,,,3.8105,,,,55.1661,11.7392,16.5248,,,,,,27.8268,,1.0214,,,,,,,8.1478,10.723,,,3.1323,,,,,
2012-09-19,1.6758,,,,,2.9238,1.7303,,,,,,31.2939,8.2803,,,,,,,,,,,,,,,,,,,,6.9248,,,16.2477,,,,,,,2.2171,,,13.4444,,,11.0131,,,,11.1967,,,1.4869,,,4.4423,7.1927,38.7212,,,,,,,,,1.5196,,,,,7.6646,,,,,,,,,,4.0775,,,,,,,,,3.784,,,,54.188,11.637,17.1306,,,,,,27.2264,,1.061,,,,,,,8.1998,10.8395,,,3.2795,,,,,
2012-09-20,1.72,,,,,2.8934,1.6817,,,,,,31.2189,8.124,,,,,,,,,,,,,,,,,,,,7.0314,,,16.399,,,,,,,2.1856,,,13.4214,,,11.1067,,,,10.7945,,,1.4693,,,4.348,7.0821,39.9767,,,,,,,,,1.5003,,,,,7.6331,,,,,,,,,,4.0279,,,,,,,,,3.7952,,,,53.2881,11.5822,17.4343,,,,,,26.9647,,1.044,,,,,,,7.9883,10.7336,,,3.2075,,,,,
